_EntriesKey,_Id,_AssetGroup,_Level,_NextAssetGroup,_ReleaseDate,_PrefabName,_ImageUiName,_LevelType,_NeedLevel,_Time,_Cost,_RmCost,_MaterialsId1,_MaterialsNum1,_MaterialsId2,_MaterialsNum2,_MaterialsId3,_MaterialsNum3,_MaterialsId4,_MaterialsNum4,_MaterialsId5,_MaterialsNum5,_EffectId,_EffType1,_EffType2,_EffArgs1,_EffArgs2,_EffArgs3,_CostMaxTime,_CostMax,_MaterialMaxTime,_MaterialMax,_Odds,_StaminaMaxTime,_StaminaMax,_EventEffectType,_EventEffectArgs
10040136,10040136,100401,36,10040137,,100401_IMG_03_02,TW02_100401_IMG_03_02,1,82,259200,100000,0,104001011,300,104001012,36,104001013,15,104001001,6,104001014,2,2,1,0,9.5,9.5,0,0,0,0,0,,0,0,0,0
10040137,10040137,100401,37,10040138,,100401_IMG_03_02,TW02_100401_IMG_03_02,1,82,273600,140000,0,104001011,350,104001012,72,104001013,30,104001001,12,104001014,4,2,1,0,10,10,0,0,0,0,0,,0,0,0,0
10040138,10040138,100401,38,10040139,,100401_IMG_03_02,TW02_100401_IMG_03_02,1,82,288000,190000,0,104001011,400,104001012,108,104001013,45,104001001,18,104001014,6,2,1,0,10.5,10.5,0,0,0,0,0,,0,0,0,0
10040139,10040139,100401,39,10040140,,100401_IMG_03_02,TW02_100401_IMG_03_02,1,82,302400,250000,0,104001011,450,104001012,144,104001013,60,104001001,24,104001014,8,2,1,0,11,11,0,0,0,0,0,,0,0,0,0
10040140,10040140,100401,40,10040141,,100401_IMG_03_02,TW02_100401_IMG_03_02,1,82,316800,320000,0,104001011,500,104001012,180,104001013,75,104001001,30,104001014,10,2,1,0,11.5,11.5,0,0,0,0,0,,0,0,0,0
10040141,10040141,100401,41,10040142,,100401_IMG_03_03,TW02_100401_IMG_03_03,1,82,331200,400000,0,104001012,300,104001013,125,104001001,45,104001014,14,201021001,2,2,1,0,12,12,0,0,0,0,0,,0,0,0,0
10040142,10040142,100401,42,10040143,,100401_IMG_03_03,TW02_100401_IMG_03_03,1,82,345600,500000,0,104001012,350,104001013,150,104001001,55,104001014,18,201021001,2,2,1,0,12.5,12,0,0,0,0,0,,0,0,0,0
10040143,10040143,100401,43,10040144,,100401_IMG_03_03,TW02_100401_IMG_03_03,1,82,360000,620000,0,104001012,400,104001013,175,104001001,65,104001014,22,201021001,3,2,1,0,12.5,12.5,0,0,0,0,0,,0,0,0,0
10040144,10040144,100401,44,10040145,,100401_IMG_03_03,TW02_100401_IMG_03_03,1,82,374400,760000,0,104001012,450,104001013,200,104001001,75,104001014,26,201021001,3,2,1,0,13,12.5,0,0,0,0,0,,0,0,0,0
10040145,10040145,100401,45,0,,100401_IMG_03_03,TW02_100401_IMG_03_03,1,82,388800,920000,0,104001012,500,104001013,225,104001001,85,104001014,30,201021001,4,2,1,0,13,13,0,0,0,0,0,,0,0,0,0
10040201,10040201,100402,1,10040202,,100402_IMG_01_01,TW02_100402_IMG_01_01,1,6,3,200,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.5,0.5,0,0,0,0,0,,0,0,0,0
10040202,10040202,100402,2,10040203,,100402_IMG_01_01,TW02_100402_IMG_01_01,1,6,30,400,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0.5,0,0,0,0,0,,0,0,0,0
10040203,10040203,100402,3,10040204,,100402_IMG_01_01,TW02_100402_IMG_01_01,1,6,60,600,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,,0,0,0,0
10040204,10040204,100402,4,10040205,,100402_IMG_01_02,TW02_100402_IMG_01_02,1,6,180,800,0,104001021,1,0,0,0,0,0,0,0,0,2,2,0,1.5,1,0,0,0,0,0,,0,0,0,0
10040205,10040205,100402,5,10040206,,100402_IMG_01_02,TW02_100402_IMG_01_02,1,6,300,1000,0,104001021,3,0,0,0,0,0,0,0,0,2,2,0,1.5,1.5,0,0,0,0,0,,0,0,0,0
10040206,10040206,100402,6,10040207,,100402_IMG_01_02,TW02_100402_IMG_01_02,1,6,600,1200,0,104001021,5,0,0,0,0,0,0,0,0,2,2,0,2,1.5,0,0,0,0,0,,0,0,0,0
10040207,10040207,100402,7,10040208,,100402_IMG_01_03,TW02_100402_IMG_01_03,1,6,1200,1500,0,104001021,5,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,,0,0,0,0
10040208,10040208,100402,8,10040209,,100402_IMG_01_03,TW02_100402_IMG_01_03,1,6,2400,2000,0,104001021,5,0,0,0,0,0,0,0,0,2,2,0,2.5,2,0,0,0,0,0,,0,0,0,0
10040209,10040209,100402,9,10040210,,100402_IMG_01_03,TW02_100402_IMG_01_03,1,6,3600,2500,0,104001021,7,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,0,0,0,0,0,,0,0,0,0
10040210,10040210,100402,10,10040211,,100402_IMG_01_03,TW02_100402_IMG_01_03,1,6,7200,3000,0,104001021,7,0,0,0,0,0,0,0,0,2,2,0,3,2.5,0,0,0,0,0,,0,0,0,0
10040211,10040211,100402,11,10040212,,100402_IMG_01_04,TW02_100402_IMG_01_04,1,16,10800,4000,0,104001021,10,104001022,1,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,,0,0,0,0
10040212,10040212,100402,12,10040213,,100402_IMG_01_04,TW02_100402_IMG_01_04,1,16,14400,5000,0,104001021,10,104001022,1,0,0,0,0,0,0,2,2,0,3.5,3,0,0,0,0,0,,0,0,0,0
10040213,10040213,100402,13,10040214,,100402_IMG_01_04,TW02_100402_IMG_01_04,1,16,18000,6000,0,104001021,10,104001022,1,0,0,0,0,0,0,2,2,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10040214,10040214,100402,14,10040215,,100402_IMG_01_04,TW02_100402_IMG_01_04,1,16,21600,7000,0,104001021,15,104001022,2,0,0,0,0,0,0,2,2,0,4,3.5,0,0,0,0,0,,0,0,0,0
10040215,10040215,100402,15,10040216,,100402_IMG_01_04,TW02_100402_IMG_01_04,1,16,25200,8000,0,104001021,15,104001022,2,0,0,0,0,0,0,2,2,0,4,4,0,0,0,0,0,,0,0,0,0
10040216,10040216,100402,16,10040217,,100402_IMG_02_01,TW02_100402_IMG_02_01,1,28,28800,10000,0,104001021,20,104001022,3,0,0,0,0,0,0,2,2,0,4.5,4,0,0,0,0,0,,0,0,0,0
10040217,10040217,100402,17,10040218,,100402_IMG_02_01,TW02_100402_IMG_02_01,1,28,36000,12000,0,104001021,20,104001022,3,0,0,0,0,0,0,2,2,0,4.5,4.5,0,0,0,0,0,,0,0,0,0
10040218,10040218,100402,18,10040219,,100402_IMG_02_01,TW02_100402_IMG_02_01,1,28,43200,14000,0,104001021,20,104001022,3,0,0,0,0,0,0,2,2,0,5,4.5,0,0,0,0,0,,0,0,0,0
10040219,10040219,100402,19,10040220,,100402_IMG_02_01,TW02_100402_IMG_02_01,1,28,50400,16000,0,104001021,30,104001022,4,0,0,0,0,0,0,2,2,0,5,5,0,0,0,0,0,,0,0,0,0
10040220,10040220,100402,20,10040221,,100402_IMG_02_01,TW02_100402_IMG_02_01,1,28,57600,18000,0,104001021,30,104001022,4,0,0,0,0,0,0,2,2,0,5.5,5,0,0,0,0,0,,0,0,0,0
10040221,10040221,100402,21,10040222,,100402_IMG_02_02,TW02_100402_IMG_02_02,1,43,64800,20000,0,104001021,50,104001022,6,104001023,1,0,0,0,0,2,2,0,5.5,5.5,0,0,0,0,0,,0,0,0,0
10040222,10040222,100402,22,10040223,,100402_IMG_02_02,TW02_100402_IMG_02_02,1,43,72000,22000,0,104001021,50,104001022,6,104001023,1,0,0,0,0,2,2,0,6,5.5,0,0,0,0,0,,0,0,0,0
10040223,10040223,100402,23,10040224,,100402_IMG_02_02,TW02_100402_IMG_02_02,1,43,79200,24000,0,104001021,50,104001022,6,104001023,1,0,0,0,0,2,2,0,6,6,0,0,0,0,0,,0,0,0,0
10040224,10040224,100402,24,10040225,,100402_IMG_02_02,TW02_100402_IMG_02_02,1,43,86400,26000,0,104001021,70,104001022,8,104001023,1,0,0,0,0,2,2,0,6.5,6,0,0,0,0,0,,0,0,0,0
10040225,10040225,100402,25,10040226,,100402_IMG_02_02,TW02_100402_IMG_02_02,1,43,100800,28000,0,104001021,70,104001022,8,104001023,1,0,0,0,0,2,2,0,6.5,6.5,0,0,0,0,0,,0,0,0,0
10040226,10040226,100402,26,10040227,,100402_IMG_02_03,TW02_100402_IMG_02_03,1,73,115200,30000,0,104001021,100,104001022,10,104001023,2,0,0,0,0,2,2,0,7,6.5,0,0,0,0,0,,0,0,0,0
10040227,10040227,100402,27,10040228,,100402_IMG_02_03,TW02_100402_IMG_02_03,1,73,129600,32000,0,104001021,100,104001022,10,104001023,2,0,0,0,0,2,2,0,7,7,0,0,0,0,0,,0,0,0,0
10040228,10040228,100402,28,10040229,,100402_IMG_02_03,TW02_100402_IMG_02_03,1,73,144000,34000,0,104001021,100,104001022,10,104001023,2,0,0,0,0,2,2,0,7.5,7,0,0,0,0,0,,0,0,0,0
10040229,10040229,100402,29,10040230,,100402_IMG_02_03,TW02_100402_IMG_02_03,1,73,158400,36000,0,104001021,150,104001022,12,104001023,3,0,0,0,0,2,2,0,7.5,7.5,0,0,0,0,0,,0,0,0,0
10040230,10040230,100402,30,10040231,,100402_IMG_02_03,TW02_100402_IMG_02_03,1,73,172800,38000,0,104001021,150,104001022,12,104001023,3,0,0,0,0,2,2,0,8,7.5,0,0,0,0,0,,0,0,0,0
10040231,10040231,100402,31,10040232,,100402_IMG_03_01,TW02_100402_IMG_03_01,1,88,187200,42000,0,104001021,200,104001022,15,104001023,5,0,0,0,0,2,2,0,8,8,0,0,0,0,0,,0,0,0,0
10040232,10040232,100402,32,10040233,,100402_IMG_03_01,TW02_100402_IMG_03_01,1,88,201600,46000,0,104001021,200,104001022,15,104001023,5,0,0,0,0,2,2,0,8.5,8,0,0,0,0,0,,0,0,0,0
10040233,10040233,100402,33,10040234,,100402_IMG_03_01,TW02_100402_IMG_03_01,1,88,216000,50000,0,104001021,200,104001022,15,104001023,5,0,0,0,0,2,2,0,8.5,8.5,0,0,0,0,0,,0,0,0,0
10040234,10040234,100402,34,10040235,,100402_IMG_03_01,TW02_100402_IMG_03_01,1,88,230400,54000,0,104001021,250,104001022,18,104001023,7,0,0,0,0,2,2,0,9,8.5,0,0,0,0,0,,0,0,0,0
10040235,10040235,100402,35,10040236,,100402_IMG_03_01,TW02_100402_IMG_03_01,1,88,244800,58000,0,104001021,250,104001022,18,104001023,7,0,0,0,0,2,2,0,9,9,0,0,0,0,0,,0,0,0,0
10040236,10040236,100402,36,10040237,,100402_IMG_03_02,TW02_100402_IMG_03_02,1,88,259200,100000,0,104001021,300,104001022,36,104001023,15,104001001,6,104001024,2,2,2,0,9.5,9.5,0,0,0,0,0,,0,0,0,0
10040237,10040237,100402,37,10040238,,100402_IMG_03_02,TW02_100402_IMG_03_02,1,88,273600,140000,0,104001021,350,104001022,72,104001023,30,104001001,12,104001024,4,2,2,0,10,10,0,0,0,0,0,,0,0,0,0
10040238,10040238,100402,38,10040239,,100402_IMG_03_02,TW02_100402_IMG_03_02,1,88,288000,190000,0,104001021,400,104001022,108,104001023,45,104001001,18,104001024,6,2,2,0,10.5,10.5,0,0,0,0,0,,0,0,0,0
10040239,10040239,100402,39,10040240,,100402_IMG_03_02,TW02_100402_IMG_03_02,1,88,302400,250000,0,104001021,450,104001022,144,104001023,60,104001001,24,104001024,8,2,2,0,11,11,0,0,0,0,0,,0,0,0,0
10040240,10040240,100402,40,10040241,,100402_IMG_03_02,TW02_100402_IMG_03_02,1,88,316800,320000,0,104001021,500,104001022,180,104001023,75,104001001,30,104001024,10,2,2,0,11.5,11.5,0,0,0,0,0,,0,0,0,0
10040241,10040241,100402,41,10040242,,100402_IMG_03_03,TW02_100402_IMG_03_03,1,88,331200,400000,0,104001022,300,104001023,125,104001001,45,104001024,14,201021001,2,2,2,0,12,12,0,0,0,0,0,,0,0,0,0
10040242,10040242,100402,42,10040243,,100402_IMG_03_03,TW02_100402_IMG_03_03,1,88,345600,500000,0,104001022,350,104001023,150,104001001,55,104001024,18,201021001,2,2,2,0,12.5,12,0,0,0,0,0,,0,0,0,0
10040243,10040243,100402,43,10040244,,100402_IMG_03_03,TW02_100402_IMG_03_03,1,88,360000,620000,0,104001022,400,104001023,175,104001001,65,104001024,22,201021001,3,2,2,0,12.5,12.5,0,0,0,0,0,,0,0,0,0
10040244,10040244,100402,44,10040245,,100402_IMG_03_03,TW02_100402_IMG_03_03,1,88,374400,760000,0,104001022,450,104001023,200,104001001,75,104001024,26,201021001,3,2,2,0,13,12.5,0,0,0,0,0,,0,0,0,0
10040245,10040245,100402,45,0,,100402_IMG_03_03,TW02_100402_IMG_03_03,1,88,388800,920000,0,104001022,500,104001023,225,104001001,85,104001024,30,201021001,4,2,2,0,13,13,0,0,0,0,0,,0,0,0,0
10040301,10040301,100403,1,10040302,,100403_IMG_01_01,TW02_100403_IMG_01_01,1,4,3,200,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0.5,0.5,0,0,0,0,0,,0,0,0,0
10040302,10040302,100403,2,10040303,,100403_IMG_01_01,TW02_100403_IMG_01_01,1,4,30,400,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0.5,0,0,0,0,0,,0,0,0,0
10040303,10040303,100403,3,10040304,,100403_IMG_01_01,TW02_100403_IMG_01_01,1,4,60,600,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,,0,0,0,0
10040304,10040304,100403,4,10040305,,100403_IMG_01_02,TW02_100403_IMG_01_02,1,4,180,800,0,104001031,1,0,0,0,0,0,0,0,0,2,3,0,1.5,1,0,0,0,0,0,,0,0,0,0
10040305,10040305,100403,5,10040306,,100403_IMG_01_02,TW02_100403_IMG_01_02,1,4,300,1000,0,104001031,3,0,0,0,0,0,0,0,0,2,3,0,1.5,1.5,0,0,0,0,0,,0,0,0,0
10040306,10040306,100403,6,10040307,,100403_IMG_01_02,TW02_100403_IMG_01_02,1,4,600,1200,0,104001031,5,0,0,0,0,0,0,0,0,2,3,0,2,1.5,0,0,0,0,0,,0,0,0,0
10040307,10040307,100403,7,10040308,,100403_IMG_01_03,TW02_100403_IMG_01_03,1,4,1200,1500,0,104001031,5,0,0,0,0,0,0,0,0,2,3,0,2,2,0,0,0,0,0,,0,0,0,0
10040308,10040308,100403,8,10040309,,100403_IMG_01_03,TW02_100403_IMG_01_03,1,4,2400,2000,0,104001031,5,0,0,0,0,0,0,0,0,2,3,0,2.5,2,0,0,0,0,0,,0,0,0,0
10040309,10040309,100403,9,10040310,,100403_IMG_01_03,TW02_100403_IMG_01_03,1,4,3600,2500,0,104001031,7,0,0,0,0,0,0,0,0,2,3,0,2.5,2.5,0,0,0,0,0,,0,0,0,0
10040310,10040310,100403,10,10040311,,100403_IMG_01_03,TW02_100403_IMG_01_03,1,4,7200,3000,0,104001031,7,0,0,0,0,0,0,0,0,2,3,0,3,2.5,0,0,0,0,0,,0,0,0,0
10040311,10040311,100403,11,10040312,,100403_IMG_01_04,TW02_100403_IMG_01_04,1,14,10800,4000,0,104001031,10,104001032,1,0,0,0,0,0,0,2,3,0,3,3,0,0,0,0,0,,0,0,0,0
10040312,10040312,100403,12,10040313,,100403_IMG_01_04,TW02_100403_IMG_01_04,1,14,14400,5000,0,104001031,10,104001032,1,0,0,0,0,0,0,2,3,0,3.5,3,0,0,0,0,0,,0,0,0,0
10040313,10040313,100403,13,10040314,,100403_IMG_01_04,TW02_100403_IMG_01_04,1,14,18000,6000,0,104001031,10,104001032,1,0,0,0,0,0,0,2,3,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10040314,10040314,100403,14,10040315,,100403_IMG_01_04,TW02_100403_IMG_01_04,1,14,21600,7000,0,104001031,15,104001032,2,0,0,0,0,0,0,2,3,0,4,3.5,0,0,0,0,0,,0,0,0,0
10040315,10040315,100403,15,10040316,,100403_IMG_01_04,TW02_100403_IMG_01_04,1,14,25200,8000,0,104001031,15,104001032,2,0,0,0,0,0,0,2,3,0,4,4,0,0,0,0,0,,0,0,0,0
10040316,10040316,100403,16,10040317,,100403_IMG_02_01,TW02_100403_IMG_02_01,1,26,28800,10000,0,104001031,20,104001032,3,0,0,0,0,0,0,2,3,0,4.5,4,0,0,0,0,0,,0,0,0,0
10040317,10040317,100403,17,10040318,,100403_IMG_02_01,TW02_100403_IMG_02_01,1,26,36000,12000,0,104001031,20,104001032,3,0,0,0,0,0,0,2,3,0,4.5,4.5,0,0,0,0,0,,0,0,0,0
10040318,10040318,100403,18,10040319,,100403_IMG_02_01,TW02_100403_IMG_02_01,1,26,43200,14000,0,104001031,20,104001032,3,0,0,0,0,0,0,2,3,0,5,4.5,0,0,0,0,0,,0,0,0,0
10040319,10040319,100403,19,10040320,,100403_IMG_02_01,TW02_100403_IMG_02_01,1,26,50400,16000,0,104001031,30,104001032,4,0,0,0,0,0,0,2,3,0,5,5,0,0,0,0,0,,0,0,0,0
10040320,10040320,100403,20,10040321,,100403_IMG_02_01,TW02_100403_IMG_02_01,1,26,57600,18000,0,104001031,30,104001032,4,0,0,0,0,0,0,2,3,0,5.5,5,0,0,0,0,0,,0,0,0,0
10040321,10040321,100403,21,10040322,,100403_IMG_02_02,TW02_100403_IMG_02_02,1,40,64800,20000,0,104001031,50,104001032,6,104001033,1,0,0,0,0,2,3,0,5.5,5.5,0,0,0,0,0,,0,0,0,0
10040322,10040322,100403,22,10040323,,100403_IMG_02_02,TW02_100403_IMG_02_02,1,40,72000,22000,0,104001031,50,104001032,6,104001033,1,0,0,0,0,2,3,0,6,5.5,0,0,0,0,0,,0,0,0,0
10040323,10040323,100403,23,10040324,,100403_IMG_02_02,TW02_100403_IMG_02_02,1,40,79200,24000,0,104001031,50,104001032,6,104001033,1,0,0,0,0,2,3,0,6,6,0,0,0,0,0,,0,0,0,0
10040324,10040324,100403,24,10040325,,100403_IMG_02_02,TW02_100403_IMG_02_02,1,40,86400,26000,0,104001031,70,104001032,8,104001033,1,0,0,0,0,2,3,0,6.5,6,0,0,0,0,0,,0,0,0,0
10040325,10040325,100403,25,10040326,,100403_IMG_02_02,TW02_100403_IMG_02_02,1,40,100800,28000,0,104001031,70,104001032,8,104001033,1,0,0,0,0,2,3,0,6.5,6.5,0,0,0,0,0,,0,0,0,0
10040326,10040326,100403,26,10040327,,100403_IMG_02_03,TW02_100403_IMG_02_03,1,70,115200,30000,0,104001031,100,104001032,10,104001033,2,0,0,0,0,2,3,0,7,6.5,0,0,0,0,0,,0,0,0,0
10040327,10040327,100403,27,10040328,,100403_IMG_02_03,TW02_100403_IMG_02_03,1,70,129600,32000,0,104001031,100,104001032,10,104001033,2,0,0,0,0,2,3,0,7,7,0,0,0,0,0,,0,0,0,0
10040328,10040328,100403,28,10040329,,100403_IMG_02_03,TW02_100403_IMG_02_03,1,70,144000,34000,0,104001031,100,104001032,10,104001033,2,0,0,0,0,2,3,0,7.5,7,0,0,0,0,0,,0,0,0,0
10040329,10040329,100403,29,10040330,,100403_IMG_02_03,TW02_100403_IMG_02_03,1,70,158400,36000,0,104001031,150,104001032,12,104001033,3,0,0,0,0,2,3,0,7.5,7.5,0,0,0,0,0,,0,0,0,0
10040330,10040330,100403,30,10040331,,100403_IMG_02_03,TW02_100403_IMG_02_03,1,70,172800,38000,0,104001031,150,104001032,12,104001033,3,0,0,0,0,2,3,0,8,7.5,0,0,0,0,0,,0,0,0,0
10040331,10040331,100403,31,10040332,,100403_IMG_03_01,TW02_100403_IMG_03_01,1,85,187200,42000,0,104001031,200,104001032,15,104001033,5,0,0,0,0,2,3,0,8,8,0,0,0,0,0,,0,0,0,0
10040332,10040332,100403,32,10040333,,100403_IMG_03_01,TW02_100403_IMG_03_01,1,85,201600,46000,0,104001031,200,104001032,15,104001033,5,0,0,0,0,2,3,0,8.5,8,0,0,0,0,0,,0,0,0,0
10040333,10040333,100403,33,10040334,,100403_IMG_03_01,TW02_100403_IMG_03_01,1,85,216000,50000,0,104001031,200,104001032,15,104001033,5,0,0,0,0,2,3,0,8.5,8.5,0,0,0,0,0,,0,0,0,0
10040334,10040334,100403,34,10040335,,100403_IMG_03_01,TW02_100403_IMG_03_01,1,85,230400,54000,0,104001031,250,104001032,18,104001033,7,0,0,0,0,2,3,0,9,8.5,0,0,0,0,0,,0,0,0,0
10040335,10040335,100403,35,10040336,,100403_IMG_03_01,TW02_100403_IMG_03_01,1,85,244800,58000,0,104001031,250,104001032,18,104001033,7,0,0,0,0,2,3,0,9,9,0,0,0,0,0,,0,0,0,0
10040336,10040336,100403,36,10040337,,100403_IMG_03_02,TW02_100403_IMG_03_02,1,85,259200,100000,0,104001031,300,104001032,36,104001033,15,104001001,6,104001034,2,2,3,0,9.5,9.5,0,0,0,0,0,,0,0,0,0
10040337,10040337,100403,37,10040338,,100403_IMG_03_02,TW02_100403_IMG_03_02,1,85,273600,140000,0,104001031,350,104001032,72,104001033,30,104001001,12,104001034,4,2,3,0,10,10,0,0,0,0,0,,0,0,0,0
10040338,10040338,100403,38,10040339,,100403_IMG_03_02,TW02_100403_IMG_03_02,1,85,288000,190000,0,104001031,400,104001032,108,104001033,45,104001001,18,104001034,6,2,3,0,10.5,10.5,0,0,0,0,0,,0,0,0,0
10040339,10040339,100403,39,10040340,,100403_IMG_03_02,TW02_100403_IMG_03_02,1,85,302400,250000,0,104001031,450,104001032,144,104001033,60,104001001,24,104001034,8,2,3,0,11,11,0,0,0,0,0,,0,0,0,0
10040340,10040340,100403,40,10040341,,100403_IMG_03_02,TW02_100403_IMG_03_02,1,85,316800,320000,0,104001031,500,104001032,180,104001033,75,104001001,30,104001034,10,2,3,0,11.5,11.5,0,0,0,0,0,,0,0,0,0
10040341,10040341,100403,41,10040342,,100403_IMG_03_03,TW02_100403_IMG_03_03,1,85,331200,400000,0,104001032,300,104001033,125,104001001,45,104001034,14,201021001,2,2,3,0,12,12,0,0,0,0,0,,0,0,0,0
10040342,10040342,100403,42,10040343,,100403_IMG_03_03,TW02_100403_IMG_03_03,1,85,345600,500000,0,104001032,350,104001033,150,104001001,55,104001034,18,201021001,2,2,3,0,12.5,12,0,0,0,0,0,,0,0,0,0
10040343,10040343,100403,43,10040344,,100403_IMG_03_03,TW02_100403_IMG_03_03,1,85,360000,620000,0,104001032,400,104001033,175,104001001,65,104001034,22,201021001,3,2,3,0,12.5,12.5,0,0,0,0,0,,0,0,0,0
10040344,10040344,100403,44,10040345,,100403_IMG_03_03,TW02_100403_IMG_03_03,1,85,374400,760000,0,104001032,450,104001033,200,104001001,75,104001034,26,201021001,3,2,3,0,13,12.5,0,0,0,0,0,,0,0,0,0
10040345,10040345,100403,45,0,,100403_IMG_03_03,TW02_100403_IMG_03_03,1,85,388800,920000,0,104001032,500,104001033,225,104001001,85,104001034,30,201021001,4,2,3,0,13,13,0,0,0,0,0,,0,0,0,0
10040401,10040401,100404,1,10040402,,100404_IMG_01_01,TW02_100404_IMG_01_01,1,10,3,200,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0.5,0.5,0,0,0,0,0,,0,0,0,0
10040402,10040402,100404,2,10040403,,100404_IMG_01_01,TW02_100404_IMG_01_01,1,10,30,400,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0.5,0,0,0,0,0,,0,0,0,0
10040403,10040403,100404,3,10040404,,100404_IMG_01_01,TW02_100404_IMG_01_01,1,10,60,600,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,0,,0,0,0,0
10040404,10040404,100404,4,10040405,,100404_IMG_01_02,TW02_100404_IMG_01_02,1,10,180,800,0,104001041,1,0,0,0,0,0,0,0,0,2,4,0,1.5,1,0,0,0,0,0,,0,0,0,0
10040405,10040405,100404,5,10040406,,100404_IMG_01_02,TW02_100404_IMG_01_02,1,10,300,1000,0,104001041,3,0,0,0,0,0,0,0,0,2,4,0,1.5,1.5,0,0,0,0,0,,0,0,0,0
10040406,10040406,100404,6,10040407,,100404_IMG_01_02,TW02_100404_IMG_01_02,1,10,600,1200,0,104001041,5,0,0,0,0,0,0,0,0,2,4,0,2,1.5,0,0,0,0,0,,0,0,0,0
10040407,10040407,100404,7,10040408,,100404_IMG_01_03,TW02_100404_IMG_01_03,1,10,1200,1500,0,104001041,5,0,0,0,0,0,0,0,0,2,4,0,2,2,0,0,0,0,0,,0,0,0,0
10040408,10040408,100404,8,10040409,,100404_IMG_01_03,TW02_100404_IMG_01_03,1,10,2400,2000,0,104001041,5,0,0,0,0,0,0,0,0,2,4,0,2.5,2,0,0,0,0,0,,0,0,0,0
10040409,10040409,100404,9,10040410,,100404_IMG_01_03,TW02_100404_IMG_01_03,1,10,3600,2500,0,104001041,7,0,0,0,0,0,0,0,0,2,4,0,2.5,2.5,0,0,0,0,0,,0,0,0,0
10040410,10040410,100404,10,10040411,,100404_IMG_01_03,TW02_100404_IMG_01_03,1,10,7200,3000,0,104001041,7,0,0,0,0,0,0,0,0,2,4,0,3,2.5,0,0,0,0,0,,0,0,0,0
10040411,10040411,100404,11,10040412,,100404_IMG_01_04,TW02_100404_IMG_01_04,1,20,10800,4000,0,104001041,10,104001042,1,0,0,0,0,0,0,2,4,0,3,3,0,0,0,0,0,,0,0,0,0
10040412,10040412,100404,12,10040413,,100404_IMG_01_04,TW02_100404_IMG_01_04,1,20,14400,5000,0,104001041,10,104001042,1,0,0,0,0,0,0,2,4,0,3.5,3,0,0,0,0,0,,0,0,0,0
10040413,10040413,100404,13,10040414,,100404_IMG_01_04,TW02_100404_IMG_01_04,1,20,18000,6000,0,104001041,10,104001042,1,0,0,0,0,0,0,2,4,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10040414,10040414,100404,14,10040415,,100404_IMG_01_04,TW02_100404_IMG_01_04,1,20,21600,7000,0,104001041,15,104001042,2,0,0,0,0,0,0,2,4,0,4,3.5,0,0,0,0,0,,0,0,0,0
10040415,10040415,100404,15,10040416,,100404_IMG_01_04,TW02_100404_IMG_01_04,1,20,25200,8000,0,104001041,15,104001042,2,0,0,0,0,0,0,2,4,0,4,4,0,0,0,0,0,,0,0,0,0
10040416,10040416,100404,16,10040417,,100404_IMG_02_01,TW02_100404_IMG_02_01,1,32,28800,10000,0,104001041,20,104001042,3,0,0,0,0,0,0,2,4,0,4.5,4,0,0,0,0,0,,0,0,0,0
10040417,10040417,100404,17,10040418,,100404_IMG_02_01,TW02_100404_IMG_02_01,1,32,36000,12000,0,104001041,20,104001042,3,0,0,0,0,0,0,2,4,0,4.5,4.5,0,0,0,0,0,,0,0,0,0
10040418,10040418,100404,18,10040419,,100404_IMG_02_01,TW02_100404_IMG_02_01,1,32,43200,14000,0,104001041,20,104001042,3,0,0,0,0,0,0,2,4,0,5,4.5,0,0,0,0,0,,0,0,0,0
10040419,10040419,100404,19,10040420,,100404_IMG_02_01,TW02_100404_IMG_02_01,1,32,50400,16000,0,104001041,30,104001042,4,0,0,0,0,0,0,2,4,0,5,5,0,0,0,0,0,,0,0,0,0
10040420,10040420,100404,20,10040421,,100404_IMG_02_01,TW02_100404_IMG_02_01,1,32,57600,18000,0,104001041,30,104001042,4,0,0,0,0,0,0,2,4,0,5.5,5,0,0,0,0,0,,0,0,0,0
10040421,10040421,100404,21,10040422,,100404_IMG_02_02,TW02_100404_IMG_02_02,1,49,64800,20000,0,104001041,50,104001042,6,104001043,1,0,0,0,0,2,4,0,5.5,5.5,0,0,0,0,0,,0,0,0,0
10040422,10040422,100404,22,10040423,,100404_IMG_02_02,TW02_100404_IMG_02_02,1,49,72000,22000,0,104001041,50,104001042,6,104001043,1,0,0,0,0,2,4,0,6,5.5,0,0,0,0,0,,0,0,0,0
